Country_Region,Province_State,Date,Confirmed,Deaths,Recovered,Active,Active_Diff
Namibia,nan,5/17/2020,16,0,13,3,0
Namibia,nan,5/18/2020,16,0,13,3,0
Namibia,nan,5/19/2020,16,0,13,3,0
Namibia,nan,5/20/2020,16,0,14,2,0
Nepal,nan,3/15/2020,1,0,1,0,0
Nepal,nan,3/16/2020,1,0,1,0,0
Nepal,nan,3/17/2020,1,0,1,0,0
Nepal,nan,3/18/2020,1,0,1,0,0
Nepal,nan,3/19/2020,1,0,1,0,0
Nepal,nan,3/20/2020,1,0,1,0,0
Nepal,nan,3/21/2020,1,0,1,0,0
Nepal,nan,3/22/2020,1,0,1,0,0
Nepal,nan,3/23/2020,2,0,1,1,0
Nepal,nan,3/24/2020,2,0,1,1,0
Nepal,nan,3/25/2020,3,0,1,2,0
Nepal,nan,3/26/2020,3,0,1,2,0
Nepal,nan,3/27/2020,4,0,1,3,0
Nepal,nan,3/28/2020,5,0,1,4,0
Nepal,nan,3/29/2020,5,0,1,4,0
Nepal,nan,3/30/2020,5,0,1,4,0
Nepal,nan,3/31/2020,5,0,1,4,0
Nepal,nan,4/01/2020,5,0,1,4,0
Nepal,nan,4/02/2020,6,0,1,5,0
Nepal,nan,4/03/2020,6,0,1,5,0
Nepal,nan,4/04/2020,9,0,1,8,0
Nepal,nan,4/05/2020,9,0,1,8,0
Nepal,nan,4/06/2020,9,0,1,8,0
Nepal,nan,4/07/2020,9,0,1,8,0
Nepal,nan,4/08/2020,9,0,1,8,0
Nepal,nan,4/09/2020,9,0,1,8,0
Nepal,nan,4/10/2020,9,0,1,8,0
Nepal,nan,4/11/2020,9,0,1,8,0
Nepal,nan,4/12/2020,12,0,1,11,0
Nepal,nan,4/13/2020,14,0,1,13,0
Nepal,nan,4/14/2020,16,0,1,15,0
Nepal,nan,4/15/2020,16,0,1,15,0
Nepal,nan,4/16/2020,16,0,2,14,0
Nepal,nan,4/17/2020,30,0,2,28,0
Nepal,nan,4/18/2020,31,0,2,29,0
Nepal,nan,4/19/2020,31,0,4,27,0
Nepal,nan,4/20/2020,31,0,4,27,0
Nepal,nan,4/21/2020,43,0,4,39,0
Nepal,nan,4/22/2020,45,0,7,38,0
Nepal,nan,4/23/2020,48,0,10,38,0
Nepal,nan,4/24/2020,49,0,11,38,0
Nepal,nan,4/25/2020,49,0,12,37,0
Nepal,nan,4/26/2020,52,0,16,36,0
Nepal,nan,4/27/2020,52,0,16,36,0
Nepal,nan,4/28/2020,54,0,16,38,0
Nepal,nan,4/29/2020,57,0,16,41,0
Nepal,nan,4/30/2020,57,0,16,41,0
Nepal,nan,5/01/2020,59,0,16,43,0
Nepal,nan,5/02/2020,59,0,16,43,0
Nepal,nan,5/03/2020,75,0,16,59,0
Nepal,nan,5/04/2020,75,0,16,59,0
Nepal,nan,5/05/2020,82,0,16,66,0
Nepal,nan,5/06/2020,99,0,22,77,0
Nepal,nan,5/07/2020,101,0,22,79,0
Nepal,nan,5/08/2020,102,0,31,71,0
Nepal,nan,5/09/2020,110,0,31,79,0
Nepal,nan,5/10/2020,110,0,31,79,0
Nepal,nan,5/11/2020,134,0,33,101,0
Nepal,nan,5/12/2020,217,0,33,184,0
Nepal,nan,5/13/2020,250,0,35,215,0
Nepal,nan,5/14/2020,249,0,35,214,0
Nepal,nan,5/15/2020,267,0,36,231,0
Nepal,nan,5/16/2020,291,1,36,254,0
Nepal,nan,5/17/2020,295,2,36,257,0
Nepal,nan,5/18/2020,375,2,36,337,0
Nepal,nan,5/19/2020,402,2,37,363,0
Nepal,nan,5/20/2020,427,2,45,380,0
Netherlands,Aruba,3/18/2020,2,0,0,2,0
Netherlands,Aruba,3/19/2020,2,0,0,2,0
Netherlands,Aruba,3/20/2020,5,0,0,5,0
Netherlands,Aruba,3/21/2020,5,0,0,5,0
Netherlands,Aruba,3/22/2020,9,0,1,8,0
Netherlands,Aruba,3/23/2020,9,0,1,8,0
Netherlands,Aruba,3/24/2020,12,0,1,11,0
Netherlands,Aruba,3/25/2020,17,0,1,16,0
Netherlands,Aruba,3/26/2020,28,0,1,27,0
Netherlands,Aruba,3/27/2020,33,0,1,32,0
Netherlands,Aruba,3/28/2020,46,0,1,45,0
Netherlands,Aruba,3/29/2020,50,0,1,49,0
Netherlands,Aruba,3/30/2020,50,0,1,49,0
Netherlands,Aruba,3/31/2020,55,0,1,54,0
Netherlands,Aruba,4/01/2020,55,0,1,54,0
Netherlands,Aruba,4/02/2020,60,0,1,59,0
Netherlands,Aruba,4/03/2020,62,0,1,61,0
Netherlands,Aruba,4/04/2020,64,0,1,63,0
Netherlands,Aruba,4/05/2020,64,0,1,63,0
Netherlands,Aruba,4/06/2020,71,0,2,69,0
Netherlands,Aruba,4/07/2020,74,0,14,60,0
Netherlands,Aruba,4/08/2020,77,0,14,63,0
Netherlands,Aruba,4/09/2020,82,0,20,62,0
Netherlands,Aruba,4/10/2020,86,0,27,59,0
Netherlands,Aruba,4/11/2020,92,0,29,63,0
Netherlands,Aruba,4/12/2020,92,0,32,60,0
Netherlands,Aruba,4/13/2020,92,0,32,60,0
Netherlands,Aruba,4/14/2020,92,0,32,60,0
Netherlands,Aruba,4/15/2020,93,1,39,53,0
Netherlands,Aruba,4/16/2020,95,2,39,54,0
Netherlands,Aruba,4/17/2020,96,2,43,51,0
Netherlands,Aruba,4/18/2020,96,2,44,50,0
Netherlands,Aruba,4/19/2020,97,2,49,46,0
Netherlands,Aruba,4/20/2020,97,2,49,46,0
Netherlands,Aruba,4/21/2020,97,2,51,44,0
Netherlands,Aruba,4/22/2020,100,2,68,30,0
Netherlands,Aruba,4/23/2020,100,2,68,30,0
Netherlands,Aruba,4/24/2020,100,2,69,29,0
Netherlands,Aruba,4/25/2020,100,2,69,29,0
Netherlands,Aruba,4/26/2020,100,2,73,25,0
Netherlands,Aruba,4/27/2020,100,2,73,25,0
Netherlands,Aruba,4/28/2020,100,2,73,25,0
Netherlands,Aruba,4/29/2020,100,2,73,25,0
Netherlands,Aruba,4/30/2020,100,2,79,19,0
Netherlands,Aruba,5/01/2020,100,2,81,17,0
Netherlands,Aruba,5/02/2020,100,2,81,17,0
Netherlands,Aruba,5/03/2020,100,2,81,17,0
Netherlands,Aruba,5/04/2020,100,2,81,17,0
Netherlands,Aruba,5/05/2020,101,2,82,17,0
Netherlands,Aruba,5/06/2020,101,2,89,10,0
Netherlands,Aruba,5/07/2020,101,3,89,9,0
Netherlands,Aruba,5/08/2020,101,3,89,9,0
Netherlands,Aruba,5/09/2020,101,3,89,9,0
Netherlands,Aruba,5/10/2020,101,3,89,9,0
Netherlands,Aruba,5/11/2020,101,3,89,9,0
Netherlands,Aruba,5/12/2020,101,3,89,9,0
Netherlands,Aruba,5/13/2020,101,3,91,7,0
Netherlands,Aruba,5/14/2020,101,3,93,5,0
Netherlands,Aruba,5/15/2020,101,3,93,5,0
Netherlands,Aruba,5/16/2020,101,3,93,5,0
Netherlands,Aruba,5/17/2020,101,3,93,5,0
Netherlands,Aruba,5/18/2020,101,3,93,5,0
Netherlands,Aruba,5/19/2020,101,3,93,5,0
Netherlands,Aruba,5/20/2020,101,3,95,3,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/02/2020,2,0,0,2,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/03/2020,2,0,0,2,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/04/2020,2,0,0,2,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/05/2020,2,0,0,2,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/06/2020,2,0,0,2,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/07/2020,2,0,0,2,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/08/2020,2,0,0,2,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/09/2020,2,0,0,2,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/10/2020,2,0,0,2,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/11/2020,2,0,0,2,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/12/2020,3,0,0,3,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/13/2020,3,0,0,3,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/14/2020,3,0,0,3,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/15/2020,3,0,0,3,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/16/2020,3,0,0,3,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/17/2020,3,0,0,3,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/18/2020,3,0,0,3,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/19/2020,5,0,0,5,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/20/2020,5,0,0,5,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/21/2020,5,0,0,5,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/22/2020,5,0,0,5,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/23/2020,5,0,0,5,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/24/2020,5,0,0,5,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/25/2020,5,0,0,5,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/26/2020,5,0,0,5,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/27/2020,5,0,0,5,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/28/2020,5,0,0,5,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/29/2020,5,0,0,5,0
Netherlands,"Bonaire, Sint Eustatius and Saba",4/30/2020,5,0,0,5,0
Netherlands,"Bonaire, Sint Eustatius and Saba",5/01/2020,6,0,0,6,0
Netherlands,"Bonaire, Sint Eustatius and Saba",5/02/2020,6,0,0,6,0
Netherlands,"Bonaire, Sint Eustatius and Saba",5/03/2020,6,0,0,6,0
Netherlands,"Bonaire, Sint Eustatius and Saba",5/04/2020,6,0,0,6,0
Netherlands,"Bonaire, Sint Eustatius and Saba",5/05/2020,6,0,0,6,0
Netherlands,"Bonaire, Sint Eustatius and Saba",5/06/2020,6,0,0,6,0
Netherlands,"Bonaire, Sint Eustatius and Saba",5/07/2020,6,0,0,6,0
Netherlands,"Bonaire, Sint Eustatius and Saba",5/08/2020,6,0,0,6,0
Netherlands,"Bonaire, Sint Eustatius and Saba",5/09/2020,6,0,0,6,0
Netherlands,"Bonaire, Sint Eustatius and Saba",5/10/2020,6,0,0,6,0
Netherlands,"Bonaire, Sint Eustatius and Saba",5/11/2020,6,0,0,6,0
Netherlands,"Bonaire, Sint Eustatius and Saba",5/12/2020,6,0,0,6,0
Netherlands,"Bonaire, Sint Eustatius and Saba",5/13/2020,6,0,6,0,0
Netherlands,"Bonaire, Sint Eustatius and Saba",5/14/2020,6,0,6,0,0
Netherlands,"Bonaire, Sint Eustatius and Saba",5/15/2020,6,0,6,0,0
Netherlands,"Bonaire, Sint Eustatius and Saba",5/16/2020,6,0,6,0,0
Netherlands,"Bonaire, Sint Eustatius and Saba",5/17/2020,6,0,6,0,0
Netherlands,"Bonaire, Sint Eustatius and Saba",5/18/2020,6,0,6,0,0
Netherlands,"Bonaire, Sint Eustatius and Saba",5/19/2020,6,0,6,0,0
Netherlands,"Bonaire, Sint Eustatius and Saba",5/20/2020,6,0,6,0,0
Netherlands,Curacao,3/16/2020,1,0,0,1,0
Netherlands,Curacao,3/17/2020,3,0,0,3,0
Netherlands,Curacao,3/18/2020,3,0,0,3,0
Netherlands,Curacao,3/19/2020,3,1,0,2,0
Netherlands,Curacao,3/20/2020,3,1,0,2,0
Netherlands,Curacao,3/21/2020,3,1,0,2,0
Netherlands,Curacao,3/22/2020,3,1,0,2,0
Netherlands,Curacao,3/23/2020,4,1,0,3,0
Netherlands,Curacao,3/24/2020,6,1,0,5,0
Netherlands,Curacao,3/25/2020,6,1,0,5,0
Netherlands,Curacao,3/26/2020,6,1,2,3,0
Netherlands,Curacao,3/27/2020,8,1,2,5,0
Netherlands,Curacao,3/28/2020,8,1,2,5,0
Netherlands,Curacao,3/29/2020,8,1,2,5,0
Netherlands,Curacao,3/30/2020,11,1,2,8,0
Netherlands,Curacao,3/31/2020,11,1,2,8,0
Netherlands,Curacao,4/01/2020,11,1,3,7,0
Netherlands,Curacao,4/02/2020,11,1,3,7,0
Netherlands,Curacao,4/03/2020,11,1,3,7,0
Netherlands,Curacao,4/04/2020,11,1,5,5,0
Netherlands,Curacao,4/05/2020,11,1,5,5,0
Netherlands,Curacao,4/06/2020,13,1,5,7,0
Netherlands,Curacao,4/07/2020,13,1,7,5,0
Netherlands,Curacao,4/08/2020,14,1,7,6,0
Netherlands,Curacao,4/09/2020,14,1,7,6,0
Netherlands,Curacao,4/10/2020,14,1,7,6,0
Netherlands,Curacao,4/11/2020,14,1,7,6,0
Netherlands,Curacao,4/12/2020,14,1,8,5,0
Netherlands,Curacao,4/13/2020,14,1,8,5,0
Netherlands,Curacao,4/14/2020,14,1,10,3,0
Netherlands,Curacao,4/15/2020,14,1,10,3,0
Netherlands,Curacao,4/16/2020,14,1,10,3,0
Netherlands,Curacao,4/17/2020,14,1,10,3,0
Netherlands,Curacao,4/18/2020,14,1,11,2,0
Netherlands,Curacao,4/19/2020,14,1,11,2,0
Netherlands,Curacao,4/20/2020,14,1,11,2,0
Netherlands,Curacao,4/21/2020,14,1,11,2,0
Netherlands,Curacao,4/22/2020,14,1,11,2,0
Netherlands,Curacao,4/23/2020,14,1,11,2,0
Netherlands,Curacao,4/24/2020,16,1,11,4,0
Netherlands,Curacao,4/25/2020,16,1,11,4,0
Netherlands,Curacao,4/26/2020,16,1,11,4,0
Netherlands,Curacao,4/27/2020,16,1,11,4,0
Netherlands,Curacao,4/28/2020,16,1,11,4,0
Netherlands,Curacao,4/29/2020,16,1,13,2,0
Netherlands,Curacao,4/30/2020,16,1,13,2,0
Netherlands,Curacao,5/01/2020,16,1,13,2,0
Netherlands,Curacao,5/02/2020,16,1,13,2,0
Netherlands,Curacao,5/03/2020,16,1,13,2,0
Netherlands,Curacao,5/04/2020,16,1,13,2,0
Netherlands,Curacao,5/05/2020,16,1,13,2,0
Netherlands,Curacao,5/06/2020,16,1,13,2,0
Netherlands,Curacao,5/07/2020,16,1,14,1,0
Netherlands,Curacao,5/08/2020,16,1,14,1,0
Netherlands,Curacao,5/09/2020,16,1,14,1,0
Netherlands,Curacao,5/10/2020,16,1,14,1,0
Netherlands,Curacao,5/11/2020,16,1,14,1,0
Netherlands,Curacao,5/12/2020,16,1,14,1,0
Netherlands,Curacao,5/13/2020,16,1,14,1,0
Netherlands,Curacao,5/14/2020,16,1,14,1,0
Netherlands,Curacao,5/15/2020,16,1,14,1,0
Netherlands,Curacao,5/16/2020,16,1,14,1,0
Netherlands,Curacao,5/17/2020,16,1,14,1,0
Netherlands,Curacao,5/18/2020,16,1,14,1,0
Netherlands,Curacao,5/19/2020,16,1,14,1,0
Netherlands,Curacao,5/20/2020,16,1,14,1,0
Netherlands,Netherlands,3/16/2020,1413,24,2,1387,0
Netherlands,Netherlands,3/17/2020,1705,43,2,1660,0
Netherlands,Netherlands,3/18/2020,2051,58,2,1991,0
Netherlands,Netherlands,3/19/2020,2460,76,2,2382,0
Netherlands,Netherlands,3/20/2020,2994,106,2,2886,0
Netherlands,Netherlands,3/21/2020,3631,136,2,3493,0
Netherlands,Sint Maarten,3/20/2020,1,0,0,1,0
Netherlands,Sint Maarten,3/21/2020,1,0,0,1,0
Netherlands,Sint Maarten,3/22/2020,1,0,0,1,0
Netherlands,Sint Maarten,3/23/2020,2,0,0,2,0
Netherlands,Sint Maarten,3/24/2020,2,0,0,2,0
Netherlands,Sint Maarten,3/25/2020,3,0,0,3,0
Netherlands,Sint Maarten,3/26/2020,3,0,0,3,0
Netherlands,Sint Maarten,3/27/2020,3,0,0,3,0
Netherlands,Sint Maarten,3/28/2020,3,0,0,3,0
Netherlands,Sint Maarten,3/29/2020,6,0,0,6,0
Netherlands,Sint Maarten,3/30/2020,6,0,0,6,0
Netherlands,Sint Maarten,3/31/2020,6,0,0,6,0
Netherlands,Sint Maarten,4/01/2020,16,1,6,9,0
Netherlands,Sint Maarten,4/02/2020,18,1,6,11,0
Netherlands,Sint Maarten,4/03/2020,23,2,6,15,0
Netherlands,Sint Maarten,4/04/2020,23,4,6,13,0
Netherlands,Sint Maarten,4/05/2020,25,4,1,20,0
Netherlands,Sint Maarten,4/06/2020,37,6,1,30,0
Netherlands,Sint Maarten,4/07/2020,40,6,1,33,0
Netherlands,Sint Maarten,4/08/2020,40,6,1,33,0
Netherlands,Sint Maarten,4/09/2020,43,6,1,36,0
Netherlands,Sint Maarten,4/10/2020,50,8,3,39,0
Netherlands,Sint Maarten,4/11/2020,50,9,5,36,0
Netherlands,Sint Maarten,4/12/2020,50,9,5,36,0
Netherlands,Sint Maarten,4/13/2020,50,9,5,36,0
Netherlands,Sint Maarten,4/14/2020,52,9,5,38,0
Netherlands,Sint Maarten,4/15/2020,53,9,5,39,0
Netherlands,Sint Maarten,4/16/2020,57,9,12,36,0
Netherlands,Sint Maarten,4/17/2020,57,9,12,36,0
Netherlands,Sint Maarten,4/18/2020,64,9,12,43,0
Netherlands,Sint Maarten,4/19/2020,67,10,12,45,0
Netherlands,Sint Maarten,4/20/2020,67,10,12,45,0
Netherlands,Sint Maarten,4/21/2020,67,10,12,45,0
Netherlands,Sint Maarten,4/22/2020,71,11,22,38,0
Netherlands,Sint Maarten,4/23/2020,73,12,22,39,0
Netherlands,Sint Maarten,4/24/2020,73,12,22,39,0
Netherlands,Sint Maarten,4/25/2020,73,12,22,39,0
Netherlands,Sint Maarten,4/26/2020,74,13,33,28,0
Netherlands,Sint Maarten,4/27/2020,74,13,33,28,0
Netherlands,Sint Maarten,4/28/2020,75,13,33,29,0
Netherlands,Sint Maarten,4/29/2020,75,13,33,29,0
Netherlands,Sint Maarten,4/30/2020,75,13,33,29,0
Netherlands,Sint Maarten,5/01/2020,76,13,44,19,0
Netherlands,Sint Maarten,5/02/2020,76,13,44,19,0
Netherlands,Sint Maarten,5/03/2020,76,13,44,19,0
Netherlands,Sint Maarten,5/04/2020,76,13,44,19,0
Netherlands,Sint Maarten,5/05/2020,76,14,44,18,0
Netherlands,Sint Maarten,5/06/2020,76,14,44,18,0
Netherlands,Sint Maarten,5/07/2020,76,14,44,18,0
Netherlands,Sint Maarten,5/08/2020,76,14,44,18,0
Netherlands,Sint Maarten,5/09/2020,76,15,46,15,0
Netherlands,Sint Maarten,5/10/2020,76,15,46,15,0
Netherlands,Sint Maarten,5/11/2020,76,15,46,15,0
Netherlands,Sint Maarten,5/12/2020,76,15,46,15,0
Netherlands,Sint Maarten,5/13/2020,76,15,46,15,0
Netherlands,Sint Maarten,5/14/2020,76,15,46,15,0
Netherlands,Sint Maarten,5/15/2020,76,15,46,15,0
Netherlands,Sint Maarten,5/16/2020,77,15,54,8,0
Netherlands,Sint Maarten,5/17/2020,77,15,54,8,0
Netherlands,Sint Maarten,5/18/2020,77,15,54,8,0
Netherlands,Sint Maarten,5/19/2020,77,15,54,8,0
Netherlands,Sint Maarten,5/20/2020,77,15,54,8,0
Netherlands,nan,3/15/2020,1135,20,2,1113,0
Netherlands,nan,3/22/2020,4204,179,2,4023,0
Netherlands,nan,3/23/2020,4749,213,2,4534,0
Netherlands,nan,3/24/2020,5560,276,2,5282,0
Netherlands,nan,3/25/2020,6412,356,3,6053,0
Netherlands,nan,3/26/2020,7431,434,3,6994,0
Netherlands,nan,3/27/2020,8603,546,3,8054,0
Netherlands,nan,3/28/2020,9762,639,3,9120,0
Netherlands,nan,3/29/2020,10866,771,250,9845,0
Netherlands,nan,3/30/2020,11750,864,250,10636,0
Netherlands,nan,3/31/2020,12595,1039,250,11306,0
Netherlands,nan,4/01/2020,13614,1173,250,12191,0
Netherlands,nan,4/02/2020,14697,1339,250,13108,0
Netherlands,nan,4/03/2020,15723,1487,250,13986,0
Netherlands,nan,4/04/2020,16627,1651,250,14726,0
Netherlands,nan,4/05/2020,17851,1766,250,15835,0
Netherlands,nan,4/06/2020,18803,1867,250,16686,0
Netherlands,nan,4/07/2020,19580,2101,250,17229,0
Netherlands,nan,4/08/2020,20549,2248,250,18051,0
Netherlands,nan,4/09/2020,21762,2396,250,19116,0
Netherlands,nan,4/10/2020,23097,2511,250,20336,0
Netherlands,nan,4/11/2020,24413,2643,250,21520,0
Netherlands,nan,4/12/2020,25587,2737,250,22600,0
Netherlands,nan,4/13/2020,26551,2823,250,23478,0
Netherlands,nan,4/14/2020,27419,2945,250,24224,0
Netherlands,nan,4/15/2020,28153,3134,250,24769,0
Netherlands,nan,4/16/2020,29214,3315,250,25649,0
Netherlands,nan,4/17/2020,30449,3459,250,26740,0
Netherlands,nan,4/18/2020,31589,3601,250,27738,0
Netherlands,nan,4/19/2020,32655,3684,250,28721,0
Netherlands,nan,4/20/2020,33405,3751,250,29404,0
Netherlands,nan,4/21/2020,34134,3916,0,30218,0
Netherlands,nan,4/22/2020,34842,4054,0,30788,0
Netherlands,nan,4/23/2020,35729,4177,0,31552,0
Netherlands,nan,4/24/2020,36535,4289,0,32246,0
Netherlands,nan,4/25/2020,37190,4409,0,32781,0
Netherlands,nan,4/26/2020,37845,4475,0,33370,0
Netherlands,nan,4/27/2020,38245,4518,0,33727,0
Netherlands,nan,4/28/2020,38416,4566,0,33850,0
Netherlands,nan,4/29/2020,38802,4711,0,34091,0
Netherlands,nan,4/30/2020,39316,4795,0,34521,0
Netherlands,nan,5/01/2020,39791,4893,0,34898,0
Netherlands,nan,5/02/2020,40236,4987,0,35249,0
Netherlands,nan,5/03/2020,40571,5056,0,35515,0
Netherlands,nan,5/04/2020,40770,5082,0,35688,0
Netherlands,nan,5/05/2020,41087,5168,0,35919,0
Netherlands,nan,5/06/2020,41319,5204,0,36115,0
Netherlands,nan,5/07/2020,41774,5288,0,36486,0
Netherlands,nan,5/08/2020,42093,5359,0,36734,0
Netherlands,nan,5/09/2020,42382,5422,0,36960,0
Netherlands,nan,5/10/2020,42627,5440,0,37187,0
Netherlands,nan,5/11/2020,42788,5456,0,37332,0
Netherlands,nan,5/12/2020,42984,5510,0,37474,0
Netherlands,nan,5/13/2020,43211,5562,0,37649,0
Netherlands,nan,5/14/2020,43481,5590,0,37891,0
Netherlands,nan,5/15/2020,43681,5643,0,38038,0
Netherlands,nan,5/16/2020,43870,5670,0,38200,0
Netherlands,nan,5/17/2020,43995,5680,0,38315,0
Netherlands,nan,5/18/2020,44141,5694,0,38447,0
Netherlands,nan,5/19/2020,44249,5715,0,38534,0
Netherlands,nan,5/20/2020,44447,5748,0,38699,0
New Zealand,nan,3/15/2020,8,0,0,8,0
New Zealand,nan,3/16/2020,8,0,0,8,0
New Zealand,nan,3/17/2020,12,0,0,12,0
New Zealand,nan,3/18/2020,20,0,0,20,0
New Zealand,nan,3/19/2020,28,0,0,28,0
New Zealand,nan,3/20/2020,39,0,0,39,0
New Zealand,nan,3/21/2020,52,0,0,52,0
New Zealand,nan,3/22/2020,102,0,0,102,0
New Zealand,nan,3/23/2020,102,0,0,102,0
New Zealand,nan,3/24/2020,155,0,12,143,0
New Zealand,nan,3/25/2020,205,0,22,183,0
New Zealand,nan,3/26/2020,283,0,27,256,0
New Zealand,nan,3/27/2020,368,0,37,331,0
New Zealand,nan,3/28/2020,451,0,50,401,0
New Zealand,nan,3/29/2020,514,1,56,457,0
New Zealand,nan,3/30/2020,589,1,63,525,0
New Zealand,nan,3/31/2020,647,1,74,572,0
New Zealand,nan,4/01/2020,708,1,83,624,0
New Zealand,nan,4/02/2020,797,1,92,704,0
New Zealand,nan,4/03/2020,868,1,103,764,0
New Zealand,nan,4/04/2020,950,1,127,822,0
New Zealand,nan,4/05/2020,1039,1,156,882,0
New Zealand,nan,4/06/2020,1106,1,176,929,0
New Zealand,nan,4/07/2020,1160,1,241,918,0
New Zealand,nan,4/08/2020,1210,1,282,927,0
New Zealand,nan,4/09/2020,1239,1,317,921,0
New Zealand,nan,4/10/2020,1283,2,373,908,0
New Zealand,nan,4/11/2020,1312,4,422,886,0
New Zealand,nan,4/12/2020,1330,4,471,855,0
New Zealand,nan,4/13/2020,1349,5,546,798,0
New Zealand,nan,4/14/2020,1366,9,628,729,0
New Zealand,nan,4/15/2020,1386,9,728,649,0
New Zealand,nan,4/16/2020,1401,9,770,622,0
New Zealand,nan,4/17/2020,1409,11,816,582,0
New Zealand,nan,4/18/2020,1422,11,867,544,0
New Zealand,nan,4/19/2020,1431,12,912,507,0
New Zealand,nan,4/20/2020,1440,12,974,454,0
New Zealand,nan,4/21/2020,1445,13,1006,426,0
New Zealand,nan,4/22/2020,1451,14,1036,401,0
New Zealand,nan,4/23/2020,1456,17,1095,344,0
New Zealand,nan,4/24/2020,1461,18,1118,325,0
New Zealand,nan,4/25/2020,1470,18,1142,310,0
New Zealand,nan,4/26/2020,1469,19,1180,270,0
New Zealand,nan,4/27/2020,1472,19,1214,239,0
New Zealand,nan,4/28/2020,1474,19,1229,226,0
New Zealand,nan,4/29/2020,1476,19,1241,216,0
New Zealand,nan,4/30/2020,1479,19,1252,208,0
New Zealand,nan,5/01/2020,1485,20,1263,202,0
New Zealand,nan,5/02/2020,1487,20,1266,201,0
New Zealand,nan,5/03/2020,1487,20,1276,191,0
New Zealand,nan,5/04/2020,1486,20,1302,164,0
New Zealand,nan,5/05/2020,1488,21,1316,151,0
New Zealand,nan,5/06/2020,1489,21,1332,136,0
New Zealand,nan,5/07/2020,1490,21,1347,122,0
New Zealand,nan,5/08/2020,1492,21,1368,103,0
New Zealand,nan,5/09/2020,1494,21,1371,102,0
New Zealand,nan,5/10/2020,1497,21,1386,90,0
New Zealand,nan,5/11/2020,1497,21,1398,78,0
New Zealand,nan,5/12/2020,1497,21,1402,74,0
New Zealand,nan,5/13/2020,1497,21,1411,65,0
New Zealand,nan,5/14/2020,1498,21,1421,56,0
New Zealand,nan,5/15/2020,1498,21,1428,49,0
New Zealand,nan,5/16/2020,1499,21,1433,45,0
New Zealand,nan,5/17/2020,1499,21,1433,45,0
New Zealand,nan,5/18/2020,1499,21,1433,45,0
New Zealand,nan,5/19/2020,1503,21,1447,35,0
New Zealand,nan,5/20/2020,1503,21,1452,30,0
Nicaragua,nan,3/19/2020,1,0,0,1,0
Nicaragua,nan,3/20/2020,1,0,0,1,0
Nicaragua,nan,3/21/2020,2,0,0,2,0
Nicaragua,nan,3/22/2020,2,0,0,2,0
Nicaragua,nan,3/23/2020,2,0,0,2,0
Nicaragua,nan,3/24/2020,2,0,0,2,0
Nicaragua,nan,3/25/2020,2,0,0,2,0
Nicaragua,nan,3/26/2020,2,0,0,2,0
Nicaragua,nan,3/27/2020,2,1,0,1,0
Nicaragua,nan,3/28/2020,4,1,0,3,0
Nicaragua,nan,3/29/2020,4,1,0,3,0
Nicaragua,nan,3/30/2020,4,1,0,3,0
Nicaragua,nan,3/31/2020,5,1,0,4,0
Nicaragua,nan,4/01/2020,5,1,0,4,0
Nicaragua,nan,4/02/2020,5,1,0,4,0
Nicaragua,nan,4/03/2020,5,1,0,4,0
Nicaragua,nan,4/04/2020,5,1,0,4,0
Nicaragua,nan,4/05/2020,6,1,0,5,0
Nicaragua,nan,4/06/2020,6,1,0,5,0
Nicaragua,nan,4/07/2020,6,1,0,5,0
Nicaragua,nan,4/08/2020,6,1,0,5,0
Nicaragua,nan,4/09/2020,7,1,0,6,0
Nicaragua,nan,4/10/2020,7,1,0,6,0
Nicaragua,nan,4/11/2020,8,1,0,7,0
Nicaragua,nan,4/12/2020,9,1,4,4,0
Nicaragua,nan,4/13/2020,9,1,4,4,0
Nicaragua,nan,4/14/2020,9,1,4,4,0
